时间,计划名称,计划ID,消费,展现量,点击率,视频5s完播率,点击量,店铺新客支付金额,平均点击成本,平均千次展示费用,新客消耗,新客曝光,新客点击,新客点击率,新客平均点击成本,新客平均千次展示费用,直播间直接下单订单量,直播间直接下单订单成本,直播间直接下单金额,直播间直接下单ROI,直播间直接支付订单量,直播间直接支付订单成本,直播间直接支付金额,直播间直接支付ROI,直播间观看次数,直播间观看成本,直播间平均停留时长,直播间新增粉丝数量,直播间5s观看次数,直播间5s观看成本,直播间评论次数,直播间30s观看次数,直播间30s观看成本,商品1日支付订单量,商品1日支付订单成本,商品1日支付金额,商品1日支付ROI,7日总下单订单量,7日总下单订单成本,7日总下单金额,7日总下单ROI,7日总支付订单量,7日总支付订单成本,7日总支付金额,7日总支付ROI,首屏展现,首屏点击,首屏消耗,首屏展现占比,首屏点击占比,首屏消耗占比,7日支付转化率,店铺新客首购及30日复购支付订单量,店铺新客首购及30日复购支付金额,店铺新客首购及30日复购支付ROI
合计391条记录,-,-,1271.61,32823,12.9%,0.0%,4233,7604.0,0.3,38.74,1258.57,32569,4209,12.92%,0.3,38.64,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,44,28.9,7069.0,5.56,48,26.49,7942.0,6.25,47,27.06,7604.0,5.98,8076,1516,535.83,24.87%,36.25%,42.31%,1.11%,47,7604.0,6.04
2026-05-17,三文鱼搜索关键词,184817496,1.64,40,22.5%,0.0%,9,0.0,0.18,41.0,1.64,40,9,22.5%,0.18,41.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,4,0.71,37.5%,44.44%,43.29%,0.0%,0,0.0,0.0
2026-05-17,虾仁搜索,185525682,12.08,437,17.16%,0.0%,75,128.0,0.16,27.64,12.08,437,75,17.16%,0.16,27.64,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,12.08,128.0,10.6,1,12.08,128.0,10.6,1,12.08,128.0,10.6,132,30,9.26,30.21%,40.0%,76.66%,1.33%,1,128.0,10.6
2026-05-17,三文鱼搜索关键词_复制,186136724,0.22,41,7.32%,0.0%,3,0.0,0.07,5.37,0.22,41,3,7.32%,0.07,5.37,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,0,0.0,19.51%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-17,三文鱼爆款购买潜在需求,186737237,23.63,618,12.62%,0.0%,78,0.0,0.3,38.24,23.63,615,78,12.68%,0.3,38.42,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,212,36,15.31,34.3%,46.15%,64.81%,0.0%,0,0.0,0.0
2026-05-17,商品推广_日常销售_20260512_161811,193779913,0.04,7,14.29%,0.0%,1,0.0,0.04,5.71,0.04,7,1,14.29%,0.04,5.71,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-17,三文鱼,194400456,0.26,16,25.0%,0.0%,4,0.0,0.07,16.25,0.26,16,4,25.0%,0.07,16.25,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.12,18.75%,25.0%,46.15%,0.0%,0,0.0,0.0
2026-05-17,7日虾仁笔记_复制,195192732,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-17,7日虾仁笔记,195198387,3.68,72,18.06%,0.0%,13,0.0,0.28,51.11,3.68,72,13,18.06%,0.28,51.11,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,5,1.4,15.28%,38.46%,38.04%,0.0%,0,0.0,0.0
2026-05-18,三文鱼搜索关键词,184817496,0.48,31,12.9%,0.0%,4,0.0,0.12,15.48,0.48,29,4,13.79%,0.12,16.55,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11,3,0.44,35.48%,75.0%,91.71%,0.0%,0,0.0,0.0
2026-05-18,虾仁搜索,185525682,10.83,387,17.31%,0.0%,67,69.0,0.16,27.98,10.83,387,67,17.31%,0.16,27.98,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,10.83,69.0,6.37,1,10.83,69.0,6.37,1,10.83,69.0,6.37,131,33,5.08,33.85%,49.25%,46.88%,1.49%,1,69.0,6.37
2026-05-18,三文鱼搜索关键词_复制,186136724,0.27,27,11.11%,0.0%,3,0.0,0.09,10.0,0.27,27,3,11.11%,0.09,10.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,2,0.18,22.22%,66.67%,66.67%,0.0%,0,0.0,0.0
2026-05-18,三文鱼爆款购买潜在需求,186737237,8.98,591,13.03%,0.0%,77,68.0,0.12,15.19,8.98,590,77,13.05%,0.12,15.22,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,8.98,68.0,7.57,1,8.98,68.0,7.57,1,8.98,68.0,7.57,187,34,5.11,31.64%,44.16%,56.85%,1.3%,1,68.0,7.57
2026-05-18,商品推广_日常销售_20260512_161811,193779913,0.00,8,0.0%,0.0%,0,0.0,0.0,0.0,0.0,8,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,25.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-18,三文鱼,194400456,0.04,16,6.25%,0.0%,1,0.0,0.04,2.5,0.04,16,1,6.25%,0.04,2.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,12.5%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-18,7日虾仁笔记_复制,195192732,0.55,3,66.67%,0.0%,2,69.0,0.28,183.33,0.55,3,2,66.67%,0.28,183.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1,0.55,69.0,125.45,1,0.55,69.0,125.45,1,1,0.3,33.33%,50.0%,54.55%,50.0%,1,69.0,125.45
2026-05-18,7日虾仁笔记,195198387,14.44,244,20.08%,0.0%,49,0.0,0.29,59.18,14.44,240,49,20.42%,0.29,60.17,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,53,16,2.73,21.72%,32.65%,18.9%,0.0%,0,0.0,0.0
2026-05-19,三文鱼搜索关键词,184817496,1.14,29,34.48%,0.0%,10,0.0,0.11,39.31,1.14,29,10,34.48%,0.11,39.31,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13,6,0.89,44.83%,60.0%,78.07%,0.0%,0,0.0,0.0
2026-05-19,虾仁搜索,185525682,12.34,359,15.6%,0.0%,56,128.0,0.22,34.37,12.34,359,56,15.6%,0.22,34.37,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,12.34,128.0,10.37,1,12.34,128.0,10.37,1,12.34,128.0,10.37,109,25,7.67,30.36%,44.64%,62.17%,1.79%,1,128.0,10.37
2026-05-19,三文鱼搜索关键词_复制,186136724,8.35,16,18.75%,0.0%,3,368.0,2.78,521.88,8.35,16,3,18.75%,2.78,521.88,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,8.35,368.0,44.07,1,8.35,368.0,44.07,1,8.35,368.0,44.07,3,1,0.22,18.75%,33.33%,2.63%,33.33%,1,368.0,44.07
2026-05-19,三文鱼爆款购买潜在需求,186737237,42.85,559,15.03%,0.0%,84,368.0,0.51,76.65,42.85,553,84,15.19%,0.51,77.49,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,42.85,368.0,8.59,1,42.85,368.0,8.59,1,42.85,368.0,8.59,182,35,12.96,32.56%,41.67%,30.25%,1.19%,1,368.0,8.59
2026-05-19,商品推广_日常销售_20260512_161811,193779913,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,三文鱼,194400456,0.10,13,15.38%,0.0%,2,0.0,0.05,7.69,0.1,12,2,16.67%,0.05,8.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,15.38%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,7日虾仁笔记_复制,195192732,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,50.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-19,7日虾仁笔记,195198387,12.15,274,20.44%,0.0%,56,69.0,0.22,44.34,11.91,273,55,20.15%,0.22,43.63,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,12.15,69.0,5.68,1,12.15,69.0,5.68,1,12.15,69.0,5.68,84,28,5.27,30.66%,50.0%,43.36%,1.79%,1,69.0,5.79
2026-05-20,三文鱼搜索关键词,184817496,0.64,24,25.0%,0.0%,6,0.0,0.11,26.67,0.64,24,6,25.0%,0.11,26.67,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8,4,0.38,33.33%,66.67%,59.38%,0.0%,0,0.0,0.0
2026-05-20,虾仁搜索,185525682,20.40,272,13.97%,0.0%,38,197.0,0.54,75.0,20.26,270,37,13.7%,0.55,75.04,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,2,10.2,197.0,9.66,2,10.2,197.0,9.66,2,10.2,197.0,9.66,78,17,12.83,28.68%,44.74%,62.88%,5.26%,2,197.0,9.72
2026-05-20,三文鱼搜索关键词_复制,186136724,0.07,28,10.71%,0.0%,3,0.0,0.02,2.5,0.07,28,3,10.71%,0.02,2.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,1,0.01,14.29%,33.33%,14.29%,0.0%,0,0.0,0.0
2026-05-20,三文鱼爆款购买潜在需求,186737237,27.35,666,13.06%,0.0%,87,118.0,0.31,41.07,25.95,659,85,12.9%,0.31,39.38,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,27.35,118.0,4.31,1,27.35,118.0,4.31,1,27.35,118.0,4.31,218,37,14.16,32.73%,42.53%,51.76%,1.15%,1,118.0,4.55
2026-05-20,商品推广_日常销售_20260512_161811,193779913,0.00,5,0.0%,0.0%,0,0.0,0.0,0.0,0.0,5,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,40.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,三文鱼,194400456,0.05,16,6.25%,0.0%,1,0.0,0.05,3.13,0.05,15,1,6.67%,0.05,3.33,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0,0.0,25.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,7日虾仁笔记_复制,195192732,0.00,1,0.0%,0.0%,0,0.0,0.0,0.0,0.0,1,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-20,7日虾仁笔记,195198387,13.10,391,16.62%,0.0%,65,0.0,0.2,33.5,13.1,390,65,16.67%,0.2,33.59,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,102,25,5.22,26.09%,38.46%,39.87%,0.0%,0,0.0,0.0
2026-05-21,三文鱼搜索关键词,184817496,1.09,29,24.14%,0.0%,7,0.0,0.16,37.59,1.09,29,7,24.14%,0.16,37.59,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,4,0.5,41.38%,57.14%,45.87%,0.0%,0,0.0,0.0
2026-05-21,虾仁搜索,185525682,7.00,220,14.55%,0.0%,32,0.0,0.22,31.82,7.0,219,32,14.61%,0.22,31.96,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,57,16,4.94,25.91%,50.0%,70.6%,0.0%,0,0.0,0.0
2026-05-21,三文鱼搜索关键词_复制,186136724,0.19,28,10.71%,0.0%,3,0.0,0.06,6.79,0.19,28,3,10.71%,0.06,6.79,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7,2,0.13,25.0%,66.67%,68.42%,0.0%,0,0.0,0.0
2026-05-21,三文鱼爆款购买潜在需求,186737237,47.50,717,13.39%,0.0%,96,378.0,0.49,66.25,43.83,709,95,13.4%,0.46,61.82,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,47.5,378.0,7.96,1,47.5,378.0,7.96,1,47.5,378.0,7.96,239,43,36.89,33.33%,44.79%,77.66%,1.04%,1,378.0,8.62
2026-05-21,商品推广_日常销售_20260512_161811,193779913,0.00,3,0.0%,0.0%,0,0.0,0.0,0.0,0.0,3,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,三文鱼,194400456,0.10,8,12.5%,0.0%,1,0.0,0.1,12.5,0.1,8,1,12.5%,0.1,12.5,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,25.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,7日虾仁笔记_复制,195192732,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2,0,0.0,100.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,7日虾仁笔记,195198387,12.86,463,15.98%,0.0%,74,0.0,0.17,27.78,12.86,460,74,16.09%,0.17,27.96,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,114,29,4.35,24.62%,39.19%,33.85%,0.0%,0,0.0,0.0
2026-05-21,521虾仁测试,196982127,0.16,7,28.57%,0.0%,2,0.0,0.08,22.86,0.16,7,2,28.57%,0.08,22.86,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-21,521三文鱼搜索,196988252,0.30,5,40.0%,0.0%,2,0.0,0.15,60.0,0.3,5,2,40.0%,0.15,60.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,20.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-22,三文鱼搜索关键词,184817496,0.48,9,11.11%,0.0%,1,0.0,0.48,53.33,0.48,8,1,12.5%,0.48,60.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.48,33.33%,100.0%,100.0%,0.0%,0,0.0,0.0
2026-05-22,虾仁搜索,185525682,9.71,179,14.53%,0.0%,26,197.0,0.37,54.25,9.71,178,26,14.61%,0.37,54.55,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,9.71,69.0,7.11,2,4.86,197.0,20.29,2,4.86,197.0,20.29,43,11,3.23,24.02%,42.31%,33.3%,7.69%,2,197.0,20.29
2026-05-22,三文鱼搜索关键词_复制,186136724,0.25,22,18.18%,0.0%,4,0.0,0.06,11.36,0.25,22,4,18.18%,0.06,11.36,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,1,0.03,40.91%,25.0%,12.87%,0.0%,0,0.0,0.0
2026-05-22,三文鱼爆款购买潜在需求,186737237,22.66,531,14.69%,0.0%,78,0.0,0.29,42.67,22.66,530,78,14.72%,0.29,42.75,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,174,31,12.66,32.77%,39.74%,55.86%,0.0%,0,0.0,0.0
2026-05-22,三文鱼,194400456,0.46,5,20.0%,0.0%,1,0.0,0.46,92.0,0.46,5,1,20.0%,0.46,92.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
2026-05-22,7日虾仁笔记_复制,195192732,0.22,13,15.38%,0.0%,2,0.0,0.11,16.92,0.22,13,2,15.38%,0.11,16.92,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,1,0.08,23.08%,50.0%,36.36%,0.0%,0,0.0,0.0
2026-05-22,7日虾仁笔记,195198387,5.94,74,17.57%,0.0%,13,0.0,0.46,80.27,5.94,74,13,17.57%,0.46,80.27,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12,5,1.82,16.22%,38.46%,30.59%,0.0%,0,0.0,0.0
2026-05-22,521虾仁测试,196982127,15.84,41,9.76%,0.0%,4,128.0,3.96,386.34,15.84,41,4,9.76%,3.96,386.34,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,1,15.84,128.0,8.08,1,15.84,128.0,8.08,1,15.84,128.0,8.08,8,1,2.87,19.51%,25.0%,18.12%,25.0%,1,128.0,8.08
2026-05-22,521虾仁测试_复制,196982135,0.00,2,0.0%,0.0%,0,0.0,0.0,0.0,0.0,2,0,0.0%,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.00,0.0,0,0.00,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0%,0.0%,0.0%,0.0%,0,0.0,0.0
